Title,Product,Category,Geography,Frequency,Reference Period,Release Date,Table No,Download URL,Data Source,Description
Statement 8.4-Output & Value Added from fishing & aquaculture,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19058ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.4.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 8.5-Output & Value Added from mining & quarrying,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19059ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.5.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 8.6.1 Part I: Output from Manufacturing in Corporate Sector,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19060ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.6.1-1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 8.6.1 Part II: Value Added from Manufacturing in Corporate Sector,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19061ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.6.1-2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 8.6.2 Part-I-Output from manufacturing in Household Sector,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19062ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.6.2-1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 8.6.2 Part II: Value Added from Manufacturing in Household Sector,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19063ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.6.2-2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 8.7-Output & Value Added from electricity, gas, water supply & other utility services",NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19064ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.7.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 8.8-Output & Value Added from construction,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19065ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.8.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 8.9-Outputs and Value Added from trade, repair services, hotels & restaurants",NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19066ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.9.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 8.10-Output & Value Added from transport services,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19067ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.10.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 8.11-Output & Value Added from storage, communication & services related to broadcasting",NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19068ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.11.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 8.12-Value Added from financial services,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19069ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.12.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 8.13-Output & Value Added from real estate, ownership of dwelling & professional services",NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19070ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.13.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 8.14-Output & Value Added from other services,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19071ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.14.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 8.15.1-Output, value added, CE, OS/MI, by industry - General Government",NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19072ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.15.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 8.15.2-Output, value added, CE, OS/MI, by industry - DE",NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19073ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.15.2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 8.15.3-Output, value added, CE, OS/MI, by industry - NDE",NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19074ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.15.3.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 8.16-Depreciation as provided in book of accounts,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19075ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.16.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 8.17.1-Provisional Estimates of National Income and other aggregates, 2018-19",NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19076ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.17.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 8.17.2-Provisional Estimates of Gross Value Added by Economic Activity at Basic Prices, 2018-19",NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19077ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.17.2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 8.18.1-Quarterly estimates of GVA by economic activity,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19078ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.18.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 8.18.2-Quarterly estimates of GDP-expenditure components,NAS,National Accounts Statistics,All India,Annual,2017-18,31 Jan 2019,NASAFY19079ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2019/Chapter8/S8.18.2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.1-Key aggregates of national accounts at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2016-17,31 Jan 2018,NASAFY18001ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2018/Chapter1/S1.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 1.2-Per Capita Income, Product and Final Consumption",NAS,National Accounts Statistics,All India,Annual,2016-17,31 Jan 2018,NASAFY18002ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2018/Chapter1/S1.2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.3-Relationship of National Income and Other Aggregates,NAS,National Accounts Statistics,All India,Annual,2016-17,31 Jan 2018,NASAFY18003ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2018/Chapter1/S1.3.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.4-Price and Quantum Indices,NAS,National Accounts Statistics,All India,Annual,2016-17,31 Jan 2018,NASAFY18004ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2018/Chapter1/S1.4.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.5-Output by Economic activity and Capital formation by Industry of use at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2016-17,31 Jan 2018,NASAFY18005ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2018/Chapter1/S1.5.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.6-Gross Value Added by economic activity at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2016-17,31 Jan 2018,NASAFY18006ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2018/Chapter1/S1.6.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.6A-Percentage Share of GVA by economic activity at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2016-17,31 Jan 2018,NASAFY18007ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2018/Chapter1/S1.6A.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
