Title,Product,Category,Geography,Frequency,Reference Period,Release Date,Table No,Download URL,Data Source,Description
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2022-23 - Tamil Nadu,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23118ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/TamilNaduNSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2022-23 - Tamil Nadu,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23117ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/TamilNaduNSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2022-23- Telangana,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23120ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/TelanganaGSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2022-23- Telangana,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23119ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/TelanganaGSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2022-23 - Telangana,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23122ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/TelanganaNSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2022-23 - Telangana,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23121ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/TelanganaNSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2021-22- Tripura,NAS,National Accounts Statistics,"All India, States",Annual,2021-22,15 Mar 2023,SDPAFY22124ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/TripuraGSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2021-22 - Tripura,NAS,National Accounts Statistics,"All India, States",Annual,2021-22,15 Mar 2023,SDPAFY22123ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/TripuraGSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2021-22 - Tripura,NAS,National Accounts Statistics,"All India, States",Annual,2021-22,15 Mar 2023,SDPAFY22126ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/TripuraNSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2021-22 - Tripura,NAS,National Accounts Statistics,"All India, States",Annual,2021-22,15 Mar 2023,SDPAFY22125ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/TripuraNSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2021-22- Uttar Pradesh,NAS,National Accounts Statistics,"All India, States",Annual,2021-22,15 Mar 2023,SDPAFY22132ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/Uttar_PradeshGSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2021-22 - Uttar Pradesh,NAS,National Accounts Statistics,"All India, States",Annual,2021-22,15 Mar 2023,SDPAFY22131ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/Uttar_PradeshGSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2021-22 - Uttar Pradesh,NAS,National Accounts Statistics,"All India, States",Annual,2021-22,15 Mar 2023,SDPAFY22134ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/Uttar_PradeshNSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2021-22 - Uttar Pradesh,NAS,National Accounts Statistics,"All India, States",Annual,2021-22,15 Mar 2023,SDPAFY22133ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/Uttar_PradeshNSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2022-23- Uttarakhand,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23128ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/UttarakhandGSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2022-23 - Uttarakhand,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23127ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/UttarakhandGSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2022-23 - Uttarakhand,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23130ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/UttarakhandNSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2022-23 - Uttarakhand,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23129ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/UttarakhandNSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2022-23- West Bengal,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23136ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/WestBengalGSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2022-23 - West Bengal,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23135ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/WestBengalGSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2022-23- West Bengal,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23138ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/WestBengalNSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2022-23 - West Bengal,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,15 Mar 2023,SDPAFY23137ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/WestBengalNSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Statement 1.1-Key aggregates of national accounts at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22001ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 1.2-Per Capita Income, Product and Final Consumption",NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22002ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.3-Relationship of National Income and Other Aggregates,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22003ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.3.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.4-Price and Quantum Indices,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22004ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.4.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.5-Output by Economic activity and Capital formation by Industry of use at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22005ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.5.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.6-Gross Value Added by economic activity at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22006ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.6.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.6A-Percentage Share of GVA by economic activity at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22007ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.6A.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.6B-Percentage change in GVA by economic activity at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22008ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.6B.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.7-Net Value Added by economic activity at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22009ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.7.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.8-Consumption of Fixed Capital by economic activity at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22010ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.8.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.9-Finances for Gross Capital Formation,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22011ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.9.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.10-Gross Capital Formation by industry of use,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22012ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.10.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.11-Gross Fixed Capital Formation by asset & institutional sector at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22013ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.11.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.12-Private Final Consumption Expenditure at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22014ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.12.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.13-FISIM by uses - Intermediate Consumption and Expenditure at current prices,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22015ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.13.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.14-Institutional Sectoral Accounts-Key Economic Indicators at current prices,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22016ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.14.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.15-Sequence of Accounts for Total Economy,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22017ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter1/S1.15.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 2.0-SOA - Non-financial corporations,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22018ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter2/S2.0.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 2.1-SOA - Public non-financial corporations,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22019ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter2/S2.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 2.1A-SOA - Public non-financial corporations - DE,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22020ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter2/S2.1A.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 2.1B-SOA - Public non-financial corporations - NDE,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22021ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter2/S2.1B.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 2.2-SOA - Private non-financial corporations,NAS,National Accounts Statistics,All India,Annual,2020-21,31 Jan 2022,NASAFY22022ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2022/Chapter2/S2.2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
