Title,Product,Category,Geography,Frequency,Reference Period,Release Date,Table No,Download URL,Data Source,Description
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24- Puducherry,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24238ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Puducherry_GSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Puducherry,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24239ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Puducherry_GSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - Puducherry,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24240ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Puducherry_NSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Puducherry,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24241ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Puducherry_NSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24- Punjab,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24242ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Punjab_GSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Punjab,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24243ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Punjab_GSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - Punjab,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24244ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Punjab_NSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Punjab,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24245ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Punjab_NSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24- Rajasthan,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24246ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Rajasthan_GSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Rajasthan,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24247ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Rajasthan_GSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - Rajasthan,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24248ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Rajasthan_NSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2023-24- Rajasthan,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24249ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Rajasthan_NSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - Sikkim,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24250ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Sikkim_GSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Sikkim,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24251ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Sikkim_GSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - Sikkim,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24252ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Sikkim_NSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Sikkim,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24253ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Sikkim_NSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24- Tamil Nadu,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24254ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Tamil_Nadu_GSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Tamil Nadu,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24255ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Tamil_Nadu_GSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - Tamil Nadu,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24256ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Tamil_Nadu_NSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Tamil Nadu,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24257ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Tamil_Nadu_NSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - Telangana,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24258ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Telangana_GSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2023-24- Telangana,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24259ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Telangana_GSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - Telangana,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24260ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Telangana_NSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Telangana,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24261ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Telangana_NSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24- Tripura,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24262ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Tripura_GSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Tripura,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24263ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Tripura_GSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - Tripura,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24264ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Tripura_NSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Tripura,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24265ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Tripura_NSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24- Uttar Pradesh,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24266ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Uttar_Pradesh_GSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Uttar Pradesh,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24267ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Uttar_Pradesh_GSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - Uttar Pradesh,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24268ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Uttar_Pradesh_NSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Uttar Pradesh,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24269ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Uttar_Pradesh_NSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24- Uttarakhand,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24270ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Uttarakhand_GSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Uttarakhand,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24271ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Uttarakhand_GSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - Uttarakhand,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24272ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Uttarakhand_NSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Uttarakhand,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24273ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Uttarakhand_NSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - West Bengal,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24274ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/West_Bengal_GSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2023-24 - West Bengal,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24275ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/West_Bengal_GSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at constant (2011-12) prices for 2011-12 to 2023-24 - West Bengal,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24276ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/West_Bengal_NSVA_const.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2023-24 - West Bengal,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24277ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/West_Bengal_NSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Gross State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Ladakh UT,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24278ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Ladakh_GSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
Net State Value Added by economic activity at current prices for 2011-12 to 2023-24 - Ladakh UT,NAS,National Accounts Statistics,"All India, States",Annual,2023-24,01 Aug 2024,SDPAFY24279ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2024/Ladakh_NSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
