Title,Product,Category,Geography,Frequency,Reference Period,Release Date,Table No,Download URL,Data Source,Description
Net State Value Added by economic activity at current prices for 2011-12 to 2022-23 - West Bengal,NAS,National Accounts Statistics,"All India, States",Annual,2022-23,01 Aug 2023,SDPAFY23276ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/SDP/SDP-as%20on%2001.08.2023/West%20Bengal_NSVA_cur.xlsx,"National Accounts Division, MoSPI","Estimates of State Domestic Product are prepared by Directorate of Economics & Statistics of the respective State Government in consultation with National Accounts Division, National Statistical Office (NSO), MoSPI and made available to NSO for uploading on Ministry’s website"
"ANNUAL ESTIMATES OF GDP AT CURRENT PRICES (FOR 2011-12 TO 2022-23), 2011-12 SERIES",NAS,National Accounts Statistics,All India,Annual,2022-23,01 Jun 2023,AEQEAFY2301QTR,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/AEQE/Statement_12_2021-22_01june2023-Annual_Current.xlsx,"National Accounts Division, MoSPI",Quarterly/Advance/Provisional GDP estimates are released through a press note. Estimates of key macro-economic aggregates are given in tables annexed to the press note.
"QUARTERLY ESTIMATES OF GDP AT CURRENT PRICES (FOR 2011-12 TO 2022-23), 2011-12 SERIES",NAS,National Accounts Statistics,All India,Quarterly,2022-23,01 Jun 2023,AEQEAFY2302QTR,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/AEQE/Statement_12_2021-22_01june2023-Quarterly_Current.xlsx,"National Accounts Division, MoSPI",Quarterly/Advance/Provisional GDP estimates are released through a press note. Estimates of key macro-economic aggregates are given in tables annexed to the press note.
"ANNUAL ESTIMATES OF GDP AT CONSTANT PRICES (FOR 2011-12 TO 2022-23), 2011-12 SERIES",NAS,National Accounts Statistics,All India,Annual,2022-23,01 Jun 2023,AEQEAFY2303QTR,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/AEQE/Statement_13_2021-22_01june2023-Annual_Constant.xlsx,"National Accounts Division, MoSPI",Quarterly/Advance/Provisional GDP estimates are released through a press note. Estimates of key macro-economic aggregates are given in tables annexed to the press note.
"QUARTERLY ESTIMATES OF GDP AT CONSTANT PRICES (FOR 2011-12 TO 2022-23), 2011-12 SERIES",NAS,National Accounts Statistics,All India,Quarterly,2022-23,01 Jun 2023,AEQEAFY2304QTR,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/AEQE/Statement_13_2021-22_01june2023-Quarterly_Constant.xlsx,"National Accounts Division, MoSPI",Quarterly/Advance/Provisional GDP estimates are released through a press note. Estimates of key macro-economic aggregates are given in tables annexed to the press note.
Statement 1.1-Key aggregates of national accounts at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23001ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 1.2-Per Capita Income, Product and Final Consumption",NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23002ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.3-Relationship of National Income and Other Aggregates,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23003ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.3.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.4-Price and Quantum Indices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23003ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.4.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.5-Output by Economic activity and Capital formation by Industry of use at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23004ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.5.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.6-Gross Value Added by economic activity at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23005ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.6.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.6A-Percentage Share of GVA by economic activity at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23031ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.6A.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.6B-Percentage change in GVA by economic activity at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23032ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.6B.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.7-Net Value Added by economic activity at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23006ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.7.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.8-Consumption of Fixed Capital by economic activity at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23007ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.8.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.9-Finances for Gross Capital Formation,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23008ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.9.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.10-Gross Capital Formation by industry of use,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23009ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.10.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.11-Gross Fixed Capital Formation by asset & institutional sector at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23010ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.11.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.12-Private Final Consumption Expenditure at current and constant prices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23011ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.12.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.13-FISIM by uses - Intermediate Consumption and Expenditure at current prices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23012ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.13.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.14-Institutional Sectoral Accounts-Key Economic Indicators at current prices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23013ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.14.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 1.15-Sequence of Accounts for Total Economy,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23017ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter1/S1.15.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 2.0-SOA - Non-financial corporations,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23018ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter2/S2.0.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 2.1-SOA - Public non-financial corporations,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23019ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter2/S2.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 2.1A-SOA - Public non-financial corporations - DE,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23020ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter2/S2.1A.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 2.1B-SOA - Public non-financial corporations - NDE,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23021ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter2/S2.1B.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 2.2-SOA - Private non-financial corporations,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23022ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter2/S2.2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 3.0-SOA - Financial corporations,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23023ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter3/S3.0.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 3.1-SOA - Public Financial Corporations,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23024ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter3/S3.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 3.2-SOA - Private Financial Corporations,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23025ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter3/S3.2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 4.0-SOA- General government,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23026ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter4/S4.0.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 4.1-Value added by central and state governments,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23014ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter4/S4.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 4.2-Expenditure of General Government classified by function, COFOG for 2019-20 FE",NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23076ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter4/S4.2_2019-20_FE.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 4.2-Expenditure of General Government classified by function, COFOG for 2020-21 SRE",NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23077ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter4/S4.2_2020-21_SRE.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 4.2-Expenditure of General Government classified by function, COFOG for 2021-22 FRE",NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23078ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter4/S4.2_2021-22_FRE.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 5.0-SOA - Households,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23031ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter5/S5.0.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 5.1-Private final consumption expenditure classified by item,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23015ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter5/S5.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 5.2-Individual consumption expenditure by households and general government,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23016ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter5/S5.2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 5.3-Financial assets and liabilities of the household sector,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23017ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter5/S5.3.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 6.0-SOA - Rest of the world,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23035ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter6/S6.0.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 6.1-Detailed external transactions accounts,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter6/S6.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
Statement 6.2-Selected aggregates of external transactions at constant (2011-12) prices,NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23037ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter6/S6.2.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 7.1-Output, value added, CE, OS/MI, by industry",NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23018ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter7/S7.1.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
"Statement 7.1 A-Output, value added, CE, OS/MI, by industry - Public Sector",NAS,National Accounts Statistics,All India,Annual,2021-22,19 Apr 2023,NASAFY23043ANN,https://esankhyiki.mospi.gov.in/datacatalogue/NASdata/NAS/NAS2023/Chapter7/S7.1A.xlsx,"National Accounts Division, MoSPI","National Accounts Statistics (NAS) publication of Ministry of Statistics and Programme Implementation contains time series information on various macro-economic aggregates including GDP, GVA, PFCE, GFCE, GCF etc. Besides, Sequence of Accounts for Institutional Sectors are also published in NAS publication."
