Title,Product,Category,Geography,Frequency,Reference Period,Release Date,Table No,Download URL,Data Source,Description
Labour Force Participation Rate (LFPR) (in per cent) according to usual status (ps+ss) for each State / UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18014ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_16.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Labour Force Participation Rates (LFPR) according to usual status (ps+ss): LFPR is defined as the percentage of persons in labour force in the population. Persons who were either working (or employed) or ‘seeking or available for work’ (or unemployed) during the reference period of last 365 days preceding the date of survey, together constituted the labour force in usual status (ps+ss). Labour Force Participation Rate (LFPR): = (no.of employed persons+no.of unemployed persons)/(total population)×100. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Worker Population Ratio (WPR) (in per cent) according to usual status (ps+ss) for each State / UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18003ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_17.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Labour Force Participation Rates (LFPR) according to usual status (ps+ss): LFPR is defined as the percentage of persons in labour force in the population. Persons who were either working (or employed) or ‘seeking or available for work’ (or unemployed) during the reference period of last 365 days preceding the date of survey, together constituted the labour force in usual status (ps+ss). Labour Force Participation Rate (LFPR): = (no.of employed persons+no.of unemployed persons)/(total population)×100."
Unemployment Rate (UR) (in per cent) according to usual status (ps+ss) for each State / UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18005ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_18.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Unemployment Rate (UR) according to usual status (ps+ss): UR is defined as the percentage of persons unemployed among the persons in the labour force. Persons who, owing to lack of work, had not worked but either sought work through employment exchanges, intermediaries, friends or relatives or by making applications to prospective employers or expressed their willingness or availability for work under the prevailing conditions of work and remuneration, were considered as those ‘seeking or available for work’ (or unemployed). The number of persons unemployed for a relatively long period during a reference period of 365 days is defined as unemployed in the usual principal status or in usual status (ps). However, some of the unemployed on the basis of this criterion might be working in a subsidiary capacity. Therefore, the persons who are neither employed in PS nor employed in SS but available for work (seeking or not) are defined as unemployed in usual status (ps+ss). Unemployment Rate (UR): = (no.of unemployed persons)/(no.of employed persons+no.of unemployed persons)×100 . ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of workers in usual status (ps+ss) by broad status in employment for each State / UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18007ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_19.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Worker Population Ratio (WPR) according to usual status (ps+ss): WPR is defined as the percentage of employed persons in the population. Persons who, during the reference period, were engaged in any economic activity or who, despite their attachment to economic activity, temporarily abstained from work for reasons of illness, injury or other physical disability, bad weather, festivals, social or religious functions or other contingencies constituted workers. The workers in the usual status (ps+ss) are obtained by considering the usual principal status (ps) and the subsidiary status (ss) together. The workers in the usual status (ps+ss) include (a) the persons who worked for a relatively long part of the 365 days preceding the date of survey and (b) the persons from among the remaining population who had worked at least for 30 days during the reference period of 365 days preceding the date of survey. Worker population ratio (WPR) = (no.of employed persons)/(total population)×100. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of workers in usual status (ps+ss) by broad status in employment for each industry of work,PLFS,Labour Statistics,All India,Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18011ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_20.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Status in employment: The workers are classified into three broad categories accord¬ing to their status in employment. These broad categories are: (i) self-employed, (ii) regular wage/salaried employee and (iii) casual labour. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of persons by usual status (ps+ss) for each general educational level,PLFS,Labour Statistics,All India,Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18013ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_21.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Labour Force Participation Rate (LFPR) (in per cent) according to usual status (ps+ss) for persons of age 15 years and above of different general education level for each State/UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18015ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_22.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Labour Force Participation Rates (LFPR) according to usual status (ps+ss): LFPR is defined as the percentage of persons in labour force in the population. Persons who were either working (or employed) or ‘seeking or available for work’ (or unemployed) during the reference period of last 365 days preceding the date of survey, together constituted the labour force in usual status (ps+ss). Labour Force Participation Rate (LFPR): = (no.of employed persons+no.of unemployed persons)/(total population)×100. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Worker Population Ratio (WPR) (in per cent) according to usual status (ps+ss) for persons of age 15 years and above of different general education level for each State/UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18016ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_23.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Worker Population Ratio (WPR) according to usual status (ps+ss): WPR is defined as the percentage of employed persons in the population. Persons who, during the reference period, were engaged in any economic activity or who, despite their attachment to economic activity, temporarily abstained from work for reasons of illness, injury or other physical disability, bad weather, festivals, social or religious functions or other contingencies constituted workers. The workers in the usual status (ps+ss) are obtained by considering the usual principal status (ps) and the subsidiary status (ss) together. The workers in the usual status (ps+ss) include (a) the persons who worked for a relatively long part of the 365 days preceding the date of survey and (b) the persons from among the remaining population who had worked at least for 30 days during the reference period of 365 days preceding the date of survey. Worker population ratio (WPR) = (no.of employed persons)/(total population)×100. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Unemployment Rate (UR) (in per cent) according to usual status (ps+ss) for persons of age 15 years and above of different general education level for each State/UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18017ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_24.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Unemployment Rate (UR) according to usual status (ps+ss): UR is defined as the percentage of persons unemployed among the persons in the labour force. Persons who, owing to lack of work, had not worked but either sought work through employment exchanges, intermediaries, friends or relatives or by making applications to prospective employers or expressed their willingness or availability for work under the prevailing conditions of work and remuneration, were considered as those ‘seeking or available for work’ (or unemployed). The number of persons unemployed for a relatively long period during a reference period of 365 days is defined as unemployed in the usual principal status or in usual status (ps). However, some of the unemployed on the basis of this criterion might be working in a subsidiary capacity. Therefore, the persons who are neither employed in PS nor employed in SS but available for work (seeking or not) are defined as unemployed in usual status (ps+ss). Unemployment Rate (UR): = (no.of unemployed persons)/(no.of employed persons+no.of unemployed persons)×100 . ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of workers in usual status (ps+ss) by occupation group / subdivision / division as per National Classification of Occupation (NCO 2004),PLFS,Labour Statistics,All India,Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18018ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_25.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of usually working persons (ps+ss) by industry of work,PLFS,Labour Statistics,All India,Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18019ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_26.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of usually working persons (ps+ss) by industry of work (industry sections of NIC 2008) for each State / UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18020ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_27.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of persons by usual status (ps+ss) for each decile class of usual monthly per capita consumer expenditure (UMPCE),PLFS,Labour Statistics,All India,Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18021ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_28.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey. UMPCE - Usual Monthly Per capita Consumer Expenditure"
Labour Force Participation Rate (LFPR) (in per cent) according to usual status (ps+ss) for each decile class of UMPCE for each State / UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18022ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_29.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Labour Force Participation Rates (LFPR) according to usual status (ps+ss): LFPR is defined as the percentage of persons in labour force in the population. Persons who were either working (or employed) or ‘seeking or available for work’ (or unemployed) during the reference period of last 365 days preceding the date of survey, together constituted the labour force in usual status (ps+ss). Labour Force Participation Rate (LFPR): = (no.of employed persons+no.of unemployed persons)/(total population)×100. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey. UMPCE - Usual Monthly Per capita Consumer Expenditure"
Worker Population Ratio (WPR) (in per cent) according to usual status (ps+ss) for each decile class of UMPCE for each State/UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18024ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_30.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Worker Population Ratio (WPR) according to usual status (ps+ss): WPR is defined as the percentage of employed persons in the population. Persons who, during the reference period, were engaged in any economic activity or who, despite their attachment to economic activity, temporarily abstained from work for reasons of illness, injury or other physical disability, bad weather, festivals, social or religious functions or other contingencies constituted workers. The workers in the usual status (ps+ss) are obtained by considering the usual principal status (ps) and the subsidiary status (ss) together. The workers in the usual status (ps+ss) include (a) the persons who worked for a relatively long part of the 365 days preceding the date of survey and (b) the persons from among the remaining population who had worked at least for 30 days during the reference period of 365 days preceding the date of survey. Worker population ratio (WPR) = (no.of employed persons)/(total population)×100. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey. UMPCE - Usual Monthly Per capita Consumer Expenditure"
Unemployment Rate (UR) (in per cent) according to usual status (ps+ss) for each decile class of UMPCE for each State/UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18025ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_31.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Worker Population Ratio (WPR) according to usual status (ps+ss): WPR is defined as the percentage of employed persons in the population. Persons who, during the reference period, were engaged in any economic activity or who, despite their attachment to economic activity, temporarily abstained from work for reasons of illness, injury or other physical disability, bad weather, festivals, social or religious functions or other contingencies constituted workers. The workers in the usual status (ps+ss) are obtained by considering the usual principal status (ps) and the subsidiary status (ss) together. The workers in the usual status (ps+ss) include (a) the persons who worked for a relatively long part of the 365 days preceding the date of survey and (b) the persons from among the remaining population who had worked at least for 30 days during the reference period of 365 days preceding the date of survey. Unemployment Rate (UR): = (no.of unemployed persons)/(no.of employed persons+no.of unemployed persons)×100. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey. UMPCE - Usual Monthly Per capita Consumer Expenditure."
Percentage distribution of persons by usual subsidiary economic activity for each usual principal activity,PLFS,Labour Statistics,All India,Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18026ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_32.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of persons by current weekly activity for each age-group,PLFS,Labour Statistics,All India,Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18027ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_33.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Current weekly status (CWS) of the person refers to the activity status determined on the basis of a reference period of last 7 days preceding the date of survey . In current weekly status (CWS), a person is considered 'seeking or available for work (or unemployed)' if during the reference week no economic activity was pursued by the person but he/ she made efforts to get work or had been available for work for at least one hour on any day during the reference week. Current weekly status (CWS) of the person refers to the activity status determined on the basis of a reference period of last 7 days preceding the date of survey."
Labour Force Participation Rate (LFPR) (in per cent) according to current weekly status (CWS) for each State / UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18028ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_34.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Labour Force Participation Rates (LFPR) in Current Weekly Status (CWS): LFPR is defined as the percentage of persons in labour force in the population. Persons who were either working (or employed) or ‘seeking or available for work’ (or unemployed) during the reference period of last 7 days preceding the date of survey, together constituted the labour force in current weekly status (CWS) Labour Force Participation Rate (LFPR): = (no.of employed persons+no.of unemployed persons)/(total population)×100 . Current weekly status (CWS) of the person refers to the activity status determined on the basis of a reference period of last 7 days preceding the date of survey."
Worker Population Ratio (WPR) (in per cent) according to current weekly status (CWS) for each State / UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18029ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_35.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Worker Population Ratio (WPR) according to current weekly status (CWS): WPR is defined as the percentage of employed persons in the population. Persons who, during the reference period, were engaged in any economic activity or who, despite their attachment to economic activity, temporarily abstained from work for reasons of illness, injury or other physical disability, bad weather, festivals, social or religious functions or other contingencies constituted workers. In current weekly status (CWS), a person is considered working (or employed)) if he/ she worked for at least one hour on at least one day during the 7 days preceding the date of survey or if he/she had work for at least 1 hour on at least one day during the 7 days preceding the date of the survey but did not do the work. Worker population ratio (WPR) = (no.of employed persons)/(total population)×100 . Current weekly status (CWS) of the person refers to the activity status determined on the basis of a reference period of last 7 days preceding the date of survey"
Unemployment Rate (UR) (in per cent) according to current weekly status (CWS) for each State/UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18030ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_36.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Unemployment Rate (UR) according to current weekly status (CWS): UR is defined as the percentage of persons unemployed among the persons in the labour force. Persons who, owing to lack of work, had not worked but either sought work through employment exchanges, intermediaries, friends or relatives or by making applications to prospective employers or expressed their willingness or availability for work under the prevailing conditions of work and remuneration, were considered as those ‘seeking or available for work’ (or unemployed). In current weekly status (CWS), a person is considered 'seeking or available for work (or unemployed)' if during the reference week no economic activity was pursued by the person but he/ she made efforts to get work or had been available for work for at least one hour on any day during the reference week. Unemployment Rate (UR): = (no.of unemployed persons)/(no.of employed persons+no.of unemployed persons)×100. Current weekly status (CWS) of the person refers to the activity status determined on the basis of a reference period of last 7 days preceding the date of survey"
Percentage distribution of persons working according to CWS by broad industry of work for each State/ UT,PLFS,Labour Statistics,"All India, States, UT",Annual,July 2017- June 2018,01 Jul 2018,PLFAAY18031ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2017-18/Table_37.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. Current weekly status (CWS) of the person refers to the activity status determined on the basis of a reference period of last 7 days preceding the date of survey."
