Title,Product,Category,Geography,Frequency,Reference Period,Release Date,Table No,Download URL,Data Source,Description
Table 2.8 (a) : Life Expectancy at birth by sex,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23014ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.8a.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 2.8 (b) : Life Expectancy at birth by sex and residence in bigger States/Union Territory,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23015ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.8b.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
"Table 2.8 (c) : Life Expectation at age 60, India and bigger States/Union Territory",WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23016ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.8c.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 2.9: Maternal Mortality Ratio,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23017ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.9.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 2.10 : State-wise Maternity Care indicators,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23018ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.10.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 2.11 : Percentage of Births Attended by Skilled Health Personnel,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23019ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.11.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 2.12: Percentage of currently married women aged 15-49 years who use any modern method of family planning,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23020ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.12.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 2.13: Unmet Need for Family Planning (currently married women age 15-49 years),WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23021ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.13.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 2.14: Proportion of Women of Reproductive Age who have their Need for Family Planning Satisfied with Modern Methods,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23022ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.14.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
"Table 2.15: State-wise current tobacco use among adults aged 15 or above, by Sex (in percentage)",WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23023ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.15.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 2.16 : Proportion of Adults who are Obese (BMI ≥ 30.0),WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23024ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.16.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
"Table 2.17 : Number of new HIV infections per 1,000 uninfected population",WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23025ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.17.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 2.18 : Number of PLHIV alive and on ART at the end of March 2024#,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23026ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%202.18.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.1 : Literacy Rates for persons aged 7 years and above,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23027ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.1.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.2 : Gender Gap in Literacy Rate for persons of age 7 years and above for Rural & Urban population,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23028ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.2.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.3 : State-wise Gender Gap in Literacy Rate among persons of age 7 years and above,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23029ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.3.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.4 : Literacy Rate of Youth in the Age Group of 15-24 Years,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23030ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.4.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.5 : Gross Enrolment Ratio in Different Stages of Education,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23031ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.5.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
"Table 3.6 : Adjusted Net Enrolment Rate by level of School Education, all India",WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23032ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.6.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.7 : Year-wise Gender Parity Index (GPI) for all Categories of Students,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23033ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.7.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.8 : State-wise Gender Parity Indices (GPI),WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23034ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.8.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.9: Enrolment at Under Graduate Level in Major Disciplines/ Subjects,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23035ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.9.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
"Table 3.10 : Enrolment at Ph.D., M.Phil. & Post Graduate Level in Major Disciplines/ Subjects",WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.10.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.11 : Female per 100 Male Students in important Programmes at Under Graduate & Post Graduate Level in Regular mode of Education,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23037ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.11.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.12 : Average number of years completed in formal education by persons with level of education pre-primary or above,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23038ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.12.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.13 : Percentage of the population of age 25 years and above with at least Secondary Education as the highest level of education successfully completed for each State/UT,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23039ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.13.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.14 : Examination Result Level-wise Out-turn/Pass out in Higher Education,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23040ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.14.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.15 : Dropout Rate by Sex and Level of School Education,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23041ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.15.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.16 : Average expenditure (Rs.) relating to basic course per student pursuing general course during the current academic year for each level of current attendance,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23042ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.16.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.17 : Average expenditure (Rs.) per student in basic course in the current academic year by type of course pursuing (general course and technical/ professional course) for different States,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23043ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.17.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.18 : Number of Female Teachers per 100 Male Teachers at Different Levels of Education,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23044ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.18.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.19 : State-wise Proportion of females among tertiary education teachers or professors,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23045ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.19.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.20 : State-wise Number of Male & Female Teacher,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23046ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.20.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 3.21: State-wise percentage of persons of age 5 years and above who used internet during the last 30 days,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23047ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%203.21.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 4.1 : Age Group Wise Labour Force Participation Rate (LFPR) (in percent) in usual status (ps+ss),WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23048ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%204.1.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 4.2: State-wise Labour Force Participation Rate for persons of all ages,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23049ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%204.2.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
Table 4.3 : State-wise Labour Force Participation Rate for persons aged 15 years & above,WMI,National Sample Survey,"All India, State/UT, Rural/Urban",Annual,2023,06 Aug 2024,WMIFY23050ANN,https://esankhyiki.mospi.gov.in/datacatalogue/Women&MeninIndia/2023/Table%204.3.xlsx,"National Statistical Office, Social Statistics Division","The publication ""Women and Men in India"" consolidates gender statistics, serving as a vital resource for policymakers and stakeholders. Disaggregated data allow for nuanced gender analysis, revealing disparities across various demographic characteristics. By providing comprehensive data, this publication contributes to informed policy formulation and fosters progress toward gender equity."
