Title,Product,Category,Geography,Frequency,Reference Period,Release Date,Table No,Download URL,Data Source,Description
"General CPI for States for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban, States",Monthly,Nov 2020,14 Dec 2020,CPIMCY20039NOV,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Nov2020_Annex-III.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"Year-on-year inflation rates (%) of major@ States for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban, States",Monthly,Nov 2020,14 Dec 2020,CPIMCY20040NOV,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Nov2020_Annex-IV.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Sep 2020,12 Oct 2020,CPIMCY20045SEP,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Sep2020_Annex-I.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India year-on-year inflation rates (%) for General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Sep 2020,12 Oct 2020,CPIMCY20046SEP,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Sep2020_Annex-II.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"General CPI for States for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban, States",Monthly,Sep 2020,12 Oct 2020,CPIMCY20047SEP,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Sep2020_Annex-III.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"Year-on-year inflation rates (%) of major@ States for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban, States",Monthly,Sep 2020,12 Oct 2020,CPIMCY20048SEP,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Sep2020_Annex-IV.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Aug 2020,14 Sep 2020,CPIMCY2007AUG,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Aug2020_Annex-I.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India year-on-year inflation rates (%) for General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Aug 2020,14 Sep 2020,CPIMCY2008AUG,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Aug2020_Annex-II.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"General CPI for States for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban, States",Monthly,Aug 2020,14 Sep 2020,CPIMCY2009AUG,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Aug2020_Annex-III.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"Year-on-year inflation rates (%) of major@ States for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban, States",Monthly,Aug 2020,14 Sep 2020,CPIMCY20010AUG,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Aug2020_Annex-IV.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Jul 2020,13 Aug 2020,CPIMCY20023JUL,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_July2020_Annex-I.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India year-on-year inflation rates (%) for General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Jul 2020,13 Aug 2020,CPIMCY20024JUL,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_July2020_Annex-II.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"General CPI for States for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban, States",Monthly,Jul 2020,13 Aug 2020,CPIMCY20025JUL,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_July2020_Annex-III.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"Year-on-year inflation rates (%) of major@ States for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban, States",Monthly,Jul 2020,13 Aug 2020,CPIMCY20026JUL,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_July2020_Annex-IV.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Jun 2020,13 Jul 2020,CPIMCY20027JUN,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_June2020_Annex-I.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India year-on-year inflation rates (%) for General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Jun 2020,13 Jul 2020,CPIMCY20028JUN,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_June2020_Annex-II.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,May 2020,12 Jun 2020,CPIMCY20035MAY,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_May2020_Annex-I.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Apr 2020,12 May 2020,CPIMCY2005APR,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Apr2020_Annex-I.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Mar 2020,13 Apr 2020,CPIMCY20031MAR,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Mar2020_Annex-I.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India year-on-year inflation rates (%) for General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Mar 2020,13 Apr 2020,CPIMCY20032MAR,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Mar2020_Annex-II.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"General CPI for States for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban, States",Monthly,Mar 2020,13 Apr 2020,CPIMCY20033MAR,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Mar2020_Annex-III.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"Year-on-year inflation rates (%) of major@ States for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban, States",Monthly,Mar 2020,13 Apr 2020,CPIMCY20034MAR,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Mar2020_Annex-IV.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Feb 2020,12 Mar 2020,CPIMCY20015FEB,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Feb2020_Annex-I.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"All-India year-on-year inflation rates (%) for General, Group and Sub-group level CPI and CFPI numbers for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban",Monthly,Feb 2020,12 Mar 2020,CPIMCY20016FEB,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Feb2020_Annex-II.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"General CPI for States for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban, States",Monthly,Feb 2020,12 Mar 2020,CPIMCY20017FEB,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Feb2020_Annex-III.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
"Year-on-year inflation rates (%) of major@ States for Rural, Urban and Combined (Base Year : 2012= 100)",CPI,Price Statistics,"All India, Rural, Urban, States",Monthly,Feb 2020,12 Mar 2020,CPIMCY20018FEB,https://esankhyiki.mospi.gov.in/datacatalogue/CPI/2020/Annexures_for_Press_Release_in_Excel_Feb2020_Annex-IV.xlsx,"Price Statistics Division, MoSPI","Consumer Price Index (CPI) measures the changes over time in general level of retail prices of selected goods and services that households purchase for the purpose of consumption. Such changes affect the real purchasing power of consumers‘ income and their welfare. CPI numbers are widely used as macroeconomic indicator of inflation, and also as a tool by government and central banks for targeting inflation and monitoring price stability. All India Consumer price Indices are shown here for Food & Beverages, Clothing & Footwear, Housing, Fuel & Light and Misc for Rural and urban Areas in India."
